tr|V5IMQ1|V5IMQ1_NEUCR	tr|V5IMQ1|V5IMQ1_NEUCR	100
tr|V5IMX4|V5IMX4_NEUCR	tr|V5IMX4|V5IMX4_NEUCR	100
tr|V5INN8|V5INN8_NEUCR	tr|V5INN8|V5INN8_NEUCR	100
tr|V5IP74|V5IP74_NEUCR	tr|V5IP74|V5IP74_NEUCR	100
tr|V5IQJ2|V5IQJ2_NEUCR	tr|V5IQJ2|V5IQJ2_NEUCR	100
tr|V5IRA4|V5IRA4_NEUCR	tr|V5IRA4|V5IRA4_NEUCR	100
tr|V5IRJ6|V5IRJ6_NEUCR	tr|V5IRJ6|V5IRJ6_NEUCR	100
tr|A7UVT6|A7UVT6_NEUCR	tr|A7UVT6|A7UVT6_NEUCR	100
tr|A7UX86|A7UX86_NEUCR	tr|A7UX86|A7UX86_NEUCR	100
sp|P0C224|RL40_NEUCR	sp|P0C224|RL40_NEUCR	100
sp|P23710|NDUS3_NEUCR	sp|P23710|NDUS3_NEUCR	100
sp|Q01387|RAS2_NEUCR	sp|Q01387|RAS2_NEUCR	100
sp|Q07335|TOM22_NEUCR	sp|Q07335|TOM22_NEUCR	100
tr|Q1K510|Q1K510_NEUCR	tr|Q1K510|Q1K510_NEUCR	100
tr|Q1K6J4|Q1K6J4_NEUCR	tr|Q1K6J4|Q1K6J4_NEUCR	100
tr|Q1K6V7|Q1K6V7_NEUCR	tr|Q1K6V7|Q1K6V7_NEUCR	100
tr|Q1K705|Q1K705_NEUCR	tr|Q1K705|Q1K705_NEUCR	100
tr|Q1K7Q2|Q1K7Q2_NEUCR	tr|Q1K7Q2|Q1K7Q2_NEUCR	100
tr|Q1K7U4|Q1K7U4_NEUCR	tr|Q1K7U4|Q1K7U4_NEUCR	100
tr|Q1K7X8|Q1K7X8_NEUCR	tr|Q1K7X8|Q1K7X8_NEUCR	100
tr|Q1K8J5|Q1K8J5_NEUCR	tr|Q1K8J5|Q1K8J5_NEUCR	100
tr|Q1K8R1|Q1K8R1_NEUCR	tr|Q1K8R1|Q1K8R1_NEUCR	100
tr|Q1K8Z6|Q1K8Z6_NEUCR	tr|Q1K8Z6|Q1K8Z6_NEUCR	100
sp|Q7RVY5|HEM1_NEUCR	sp|Q7RVY5|HEM1_NEUCR	100
tr|Q7RWE9|Q7RWE9_NEUCR	tr|Q7RWE9|Q7RWE9_NEUCR	100
tr|Q7RX50|Q7RX50_NEUCR	tr|Q7RX50|Q7RX50_NEUCR	100
tr|Q7RXL7|Q7RXL7_NEUCR	tr|Q7RXL7|Q7RXL7_NEUCR	100
tr|Q7RXM1|Q7RXM1_NEUCR	tr|Q7RXM1|Q7RXM1_NEUCR	100
tr|Q7RYN9|Q7RYN9_NEUCR	tr|Q7RYN9|Q7RYN9_NEUCR	100
tr|Q7RYP0|Q7RYP0_NEUCR	tr|Q7RYP0|Q7RYP0_NEUCR	100
tr|Q7RYP9|Q7RYP9_NEUCR	tr|Q7RYP9|Q7RYP9_NEUCR	100
tr|Q7RZF3|Q7RZF3_NEUCR	tr|Q7RZF3|Q7RZF3_NEUCR	100
tr|Q7RZK2|Q7RZK2_NEUCR	tr|Q7RZK2|Q7RZK2_NEUCR	100
tr|Q7S078|Q7S078_NEUCR	tr|Q7S078|Q7S078_NEUCR	100
tr|Q7S0Y8|Q7S0Y8_NEUCR	tr|Q7S0Y8|Q7S0Y8_NEUCR	100
tr|Q7S1C0|Q7S1C0_NEUCR	tr|Q7S1C0|Q7S1C0_NEUCR	100
tr|Q7S1E2|Q7S1E2_NEUCR	tr|Q7S1E2|Q7S1E2_NEUCR	100
tr|Q7S1U7|Q7S1U7_NEUCR	tr|Q7S1U7|Q7S1U7_NEUCR	100
tr|Q7S237|Q7S237_NEUCR	tr|Q7S237|Q7S237_NEUCR	100
tr|Q7S2U0|Q7S2U0_NEUCR	tr|Q7S2U0|Q7S2U0_NEUCR	100
sp|Q7S2W6|IF6_NEUCR	sp|Q7S2W6|IF6_NEUCR	100
tr|Q7S398|Q7S398_NEUCR	tr|Q7S398|Q7S398_NEUCR	100
tr|Q7S3B6|Q7S3B6_NEUCR	tr|Q7S3B6|Q7S3B6_NEUCR	100
tr|Q7S3I5|Q7S3I5_NEUCR	tr|Q7S3I5|Q7S3I5_NEUCR	100
tr|Q7S3J3|Q7S3J3_NEUCR	tr|Q7S3J3|Q7S3J3_NEUCR	100
tr|Q7S3K4|Q7S3K4_NEUCR	tr|Q7S3K4|Q7S3K4_NEUCR	100
tr|Q7S408|Q7S408_NEUCR	tr|Q7S408|Q7S408_NEUCR	100
tr|Q7S4C2|Q7S4C2_NEUCR	tr|Q7S4C2|Q7S4C2_NEUCR	100
tr|Q7S4I5|Q7S4I5_NEUCR	tr|Q7S4I5|Q7S4I5_NEUCR	100
tr|Q7S4M4|Q7S4M4_NEUCR	tr|Q7S4M4|Q7S4M4_NEUCR	100
tr|Q7S593|Q7S593_NEUCR	tr|Q7S593|Q7S593_NEUCR	100
tr|Q7S5I6|Q7S5I6_NEUCR	tr|Q7S5I6|Q7S5I6_NEUCR	100
tr|Q7S5K9|Q7S5K9_NEUCR	tr|Q7S5K9|Q7S5K9_NEUCR	100
tr|Q7S5V4|Q7S5V4_NEUCR	tr|Q7S5V4|Q7S5V4_NEUCR	100
tr|Q7S5Z0|Q7S5Z0_NEUCR	tr|Q7S5Z0|Q7S5Z0_NEUCR	100
tr|Q7S6F8|Q7S6F8_NEUCR	tr|Q7S6F8|Q7S6F8_NEUCR	100
tr|Q7S6L6|Q7S6L6_NEUCR	tr|Q7S6L6|Q7S6L6_NEUCR	100
tr|Q7S6T3|Q7S6T3_NEUCR	tr|Q7S6T3|Q7S6T3_NEUCR	100
tr|Q7S6U1|Q7S6U1_NEUCR	tr|Q7S6U1|Q7S6U1_NEUCR	100
tr|Q7S6Y2|Q7S6Y2_NEUCR	tr|Q7S6Y2|Q7S6Y2_NEUCR	100
tr|Q7S7C4|Q7S7C4_NEUCR	tr|Q7S7C4|Q7S7C4_NEUCR	100
tr|Q7S7K1|Q7S7K1_NEUCR	tr|Q7S7K1|Q7S7K1_NEUCR	100
tr|Q7S874|Q7S874_NEUCR	tr|Q7S874|Q7S874_NEUCR	100
sp|Q7S8C4|LONM_NEUCR	sp|Q7S8C4|LONM_NEUCR	100
sp|Q7S8V3|NST1_NEUCR	sp|Q7S8V3|NST1_NEUCR	100
tr|Q7S9I7|Q7S9I7_NEUCR	tr|Q7S9I7|Q7S9I7_NEUCR	100
tr|Q7S9U1|Q7S9U1_NEUCR	tr|Q7S9U1|Q7S9U1_NEUCR	100
tr|Q7S9W9|Q7S9W9_NEUCR	tr|Q7S9W9|Q7S9W9_NEUCR	100
tr|Q7S9Z4|Q7S9Z4_NEUCR	tr|Q7S9Z4|Q7S9Z4_NEUCR	100
sp|Q7SA23|GUX1A_NEUCR	sp|Q7SA23|GUX1A_NEUCR	100
tr|Q7SA56|Q7SA56_NEUCR	tr|Q7SA56|Q7SA56_NEUCR	100
tr|Q7SAN0|Q7SAN0_NEUCR	tr|Q7SAN0|Q7SAN0_NEUCR	100
tr|Q7SAS6|Q7SAS6_NEUCR	tr|Q7SAS6|Q7SAS6_NEUCR	100
tr|Q7SAW6|Q7SAW6_NEUCR	tr|Q7SAW6|Q7SAW6_NEUCR	100
tr|Q7SBK8|Q7SBK8_NEUCR	tr|Q7SBK8|Q7SBK8_NEUCR	100
tr|Q7SBT3|Q7SBT3_NEUCR	tr|Q7SBT3|Q7SBT3_NEUCR	100
tr|Q7SD18|Q7SD18_NEUCR	tr|Q7SD18|Q7SD18_NEUCR	100
tr|Q7SDA0|Q7SDA0_NEUCR	tr|Q7SDA0|Q7SDA0_NEUCR	100
tr|Q7SDB1|Q7SDB1_NEUCR	tr|Q7SDB1|Q7SDB1_NEUCR	100
tr|Q7SDX6|Q7SDX6_NEUCR	tr|Q7SDX6|Q7SDX6_NEUCR	100
tr|Q7SEK3|Q7SEK3_NEUCR	tr|Q7SEK3|Q7SEK3_NEUCR	100
tr|Q7SEN6|Q7SEN6_NEUCR	tr|Q7SEN6|Q7SEN6_NEUCR	100
tr|Q7SF66|Q7SF66_NEUCR	tr|Q7SF66|Q7SF66_NEUCR	100
tr|Q7SF79|Q7SF79_NEUCR	tr|Q7SF79|Q7SF79_NEUCR	100
tr|Q7SFD9|Q7SFD9_NEUCR	tr|Q7SFD9|Q7SFD9_NEUCR	100
tr|Q7SGQ4|Q7SGQ4_NEUCR	tr|Q7SGQ4|Q7SGQ4_NEUCR	100
tr|Q7SH50|Q7SH50_NEUCR	tr|Q7SH50|Q7SH50_NEUCR	100
tr|Q7SHL8|Q7SHL8_NEUCR	tr|Q7SHL8|Q7SHL8_NEUCR	100
tr|Q7SHM1|Q7SHM1_NEUCR	tr|Q7SHM1|Q7SHM1_NEUCR	100
tr|Q7SHS9|Q7SHS9_NEUCR	tr|Q7SHS9|Q7SHS9_NEUCR	100
tr|Q7SHV4|Q7SHV4_NEUCR	tr|Q7SHV4|Q7SHV4_NEUCR	100
sp|Q7SHY8|ISY1_NEUCR	sp|Q7SHY8|ISY1_NEUCR	100
sp|Q9P3K8|MCH1_NEUCR	sp|Q9P3K8|MCH1_NEUCR	100
tr|U9W3P8|U9W3P8_NEUCR	tr|U9W3P8|U9W3P8_NEUCR	100
tr|U9W4I4|U9W4I4_NEUCR	tr|U9W4I4|U9W4I4_NEUCR	100
tr|V5IL56|V5IL56_NEUCR	tr|V5IL56|V5IL56_NEUCR	100
tr|V5IMA7|V5IMA7_NEUCR	tr|V5IMA7|V5IMA7_NEUCR	100
tr|V5IML5|V5IML5_NEUCR	tr|V5IML5|V5IML5_NEUCR	100
tr|V5IN29|V5IN29_NEUCR	tr|V5IN29|V5IN29_NEUCR	100
tr|V5INF7|V5INF7_NEUCR	tr|V5INF7|V5INF7_NEUCR	100
tr|V5INQ6|V5INQ6_NEUCR	tr|V5INQ6|V5INQ6_NEUCR	100
tr|V5IP01|V5IP01_NEUCR	tr|V5IP01|V5IP01_NEUCR	100
tr|V5IP62|V5IP62_NEUCR	tr|V5IP62|V5IP62_NEUCR	100
tr|V5IPN8|V5IPN8_NEUCR	tr|V5IPN8|V5IPN8_NEUCR	100
tr|V5IQY7|V5IQY7_NEUCR	tr|V5IQY7|V5IQY7_NEUCR	100
tr|V5IRK3|V5IRK3_NEUCR	tr|V5IRK3|V5IRK3_NEUCR	100
tr|V5IRQ2|V5IRQ2_NEUCR	tr|V5IRQ2|V5IRQ2_NEUCR	100
tr|A7UW38|A7UW38_NEUCR	tr|A7UW38|A7UW38_NEUCR	100
tr|A7UWP0|A7UWP0_NEUCR	tr|A7UWP0|A7UWP0_NEUCR	100
tr|A7UXD6|A7UXD6_NEUCR	tr|A7UXD6|A7UXD6_NEUCR	100
tr|A7UXF9|A7UXF9_NEUCR	tr|A7UXF9|A7UXF9_NEUCR	100
sp|O42626|NRC2_NEUCR	sp|O42626|NRC2_NEUCR	100
sp|P11943|ACPM_NEUCR	sp|P11943|ACPM_NEUCR	100
tr|Q1K5H7|Q1K5H7_NEUCR	tr|Q1K5H7|Q1K5H7_NEUCR	100
tr|Q1K5Q0|Q1K5Q0_NEUCR	tr|Q1K5Q0|Q1K5Q0_NEUCR	100
tr|Q1K5X3|Q1K5X3_NEUCR	tr|Q1K5X3|Q1K5X3_NEUCR	100
tr|Q1K5Y3|Q1K5Y3_NEUCR	tr|Q1K5Y3|Q1K5Y3_NEUCR	100
tr|Q1K698|Q1K698_NEUCR	tr|Q1K698|Q1K698_NEUCR	100
tr|Q1K6P4|Q1K6P4_NEUCR	tr|Q1K6P4|Q1K6P4_NEUCR	100
tr|Q1K790|Q1K790_NEUCR	tr|Q1K790|Q1K790_NEUCR	100
tr|Q1K7D2|Q1K7D2_NEUCR	tr|Q1K7D2|Q1K7D2_NEUCR	100
tr|Q1K7I0|Q1K7I0_NEUCR	tr|Q1K7I0|Q1K7I0_NEUCR	100
tr|Q1K7P7|Q1K7P7_NEUCR	tr|Q1K7P7|Q1K7P7_NEUCR	100
tr|Q1K863|Q1K863_NEUCR	tr|Q1K863|Q1K863_NEUCR	100
tr|Q1K8N8|Q1K8N8_NEUCR	tr|Q1K8N8|Q1K8N8_NEUCR	100
tr|Q1K8S8|Q1K8S8_NEUCR	tr|Q1K8S8|Q1K8S8_NEUCR	100
tr|Q1K8S9|Q1K8S9_NEUCR	tr|Q1K8S9|Q1K8S9_NEUCR	100
tr|Q1K8V7|Q1K8V7_NEUCR	tr|Q1K8V7|Q1K8V7_NEUCR	100
tr|Q1K8W4|Q1K8W4_NEUCR	tr|Q1K8W4|Q1K8W4_NEUCR	100
tr|Q1K8Z0|Q1K8Z0_NEUCR	tr|Q1K8Z0|Q1K8Z0_NEUCR	100
tr|Q7RWG0|Q7RWG0_NEUCR	tr|Q7RWG0|Q7RWG0_NEUCR	100
tr|Q7RWJ1|Q7RWJ1_NEUCR	tr|Q7RWJ1|Q7RWJ1_NEUCR	100
tr|Q7RWK7|Q7RWK7_NEUCR	tr|Q7RWK7|Q7RWK7_NEUCR	100
tr|Q7RWS7|Q7RWS7_NEUCR	tr|Q7RWS7|Q7RWS7_NEUCR	100
tr|Q7RX79|Q7RX79_NEUCR	tr|Q7RX79|Q7RX79_NEUCR	100
tr|Q7RXJ8|Q7RXJ8_NEUCR	tr|Q7RXJ8|Q7RXJ8_NEUCR	100
tr|Q7RXN8|Q7RXN8_NEUCR	tr|Q7RXN8|Q7RXN8_NEUCR	100
tr|Q7RYN3|Q7RYN3_NEUCR	tr|Q7RYN3|Q7RYN3_NEUCR	100
tr|Q7RZ66|Q7RZ66_NEUCR	tr|Q7RZ66|Q7RZ66_NEUCR	100
tr|Q7RZR7|Q7RZR7_NEUCR	tr|Q7RZR7|Q7RZR7_NEUCR	100
tr|Q7S028|Q7S028_NEUCR	tr|Q7S028|Q7S028_NEUCR	100
tr|Q7S049|Q7S049_NEUCR	tr|Q7S049|Q7S049_NEUCR	100
sp|Q7S055|ATG11_NEUCR	sp|Q7S055|ATG11_NEUCR	100
tr|Q7S1B2|Q7S1B2_NEUCR	tr|Q7S1B2|Q7S1B2_NEUCR	100
tr|Q7S1P0|Q7S1P0_NEUCR	tr|Q7S1P0|Q7S1P0_NEUCR	100
tr|Q7S1W0|Q7S1W0_NEUCR	tr|Q7S1W0|Q7S1W0_NEUCR	100
sp|Q7S1Y0|RNA14_NEUCR	sp|Q7S1Y0|RNA14_NEUCR	100
tr|Q7S260|Q7S260_NEUCR	tr|Q7S260|Q7S260_NEUCR	100
tr|Q7S2A1|Q7S2A1_NEUCR	tr|Q7S2A1|Q7S2A1_NEUCR	100
sp|Q7S302|MRT4_NEUCR	sp|Q7S302|MRT4_NEUCR	100
tr|Q7S346|Q7S346_NEUCR	tr|Q7S346|Q7S346_NEUCR	100
tr|Q7S499|Q7S499_NEUCR	tr|Q7S499|Q7S499_NEUCR	100
sp|Q7S4D8|COG6_NEUCR	sp|Q7S4D8|COG6_NEUCR	100
tr|Q7S4Z9|Q7S4Z9_NEUCR	tr|Q7S4Z9|Q7S4Z9_NEUCR	100
tr|Q7S5H8|Q7S5H8_NEUCR	tr|Q7S5H8|Q7S5H8_NEUCR	100
tr|Q7S5Q7|Q7S5Q7_NEUCR	tr|Q7S5Q7|Q7S5Q7_NEUCR	100
tr|Q7S6P0|Q7S6P0_NEUCR	tr|Q7S6P0|Q7S6P0_NEUCR	100
tr|Q7S708|Q7S708_NEUCR	tr|Q7S708|Q7S708_NEUCR	100
tr|Q7S854|Q7S854_NEUCR	tr|Q7S854|Q7S854_NEUCR	100
tr|Q7S8S2|Q7S8S2_NEUCR	tr|Q7S8S2|Q7S8S2_NEUCR	100
sp|Q7S8W7|ESF2_NEUCR	sp|Q7S8W7|ESF2_NEUCR	100
tr|Q7S904|Q7S904_NEUCR	tr|Q7S904|Q7S904_NEUCR	100
tr|Q7S918|Q7S918_NEUCR	tr|Q7S918|Q7S918_NEUCR	100
tr|Q7S992|Q7S992_NEUCR	tr|Q7S992|Q7S992_NEUCR	100
sp|Q7SA60|RM41_NEUCR	sp|Q7SA60|RM41_NEUCR	100
tr|Q7SAJ3|Q7SAJ3_NEUCR	tr|Q7SAJ3|Q7SAJ3_NEUCR	100
sp|Q7SAK5|SYF1_NEUCR	sp|Q7SAK5|SYF1_NEUCR	100
tr|Q7SB90|Q7SB90_NEUCR	tr|Q7SB90|Q7SB90_NEUCR	100
tr|Q7SBK6|Q7SBK6_NEUCR	tr|Q7SBK6|Q7SBK6_NEUCR	100
tr|Q7SBZ6|Q7SBZ6_NEUCR	tr|Q7SBZ6|Q7SBZ6_NEUCR	100
tr|Q7SC04|Q7SC04_NEUCR	tr|Q7SC04|Q7SC04_NEUCR	100
tr|Q7SCL0|Q7SCL0_NEUCR	tr|Q7SCL0|Q7SCL0_NEUCR	100
tr|Q7SDQ5|Q7SDQ5_NEUCR	tr|Q7SDQ5|Q7SDQ5_NEUCR	100
tr|Q7SDW1|Q7SDW1_NEUCR	tr|Q7SDW1|Q7SDW1_NEUCR	100
tr|Q7SDZ7|Q7SDZ7_NEUCR	tr|Q7SDZ7|Q7SDZ7_NEUCR	100
tr|Q7SE02|Q7SE02_NEUCR	tr|Q7SE02|Q7SE02_NEUCR	100
tr|Q7SE69|Q7SE69_NEUCR	tr|Q7SE69|Q7SE69_NEUCR	100
tr|Q7SEC3|Q7SEC3_NEUCR	tr|Q7SEC3|Q7SEC3_NEUCR	100
tr|Q7SEM6|Q7SEM6_NEUCR	tr|Q7SEM6|Q7SEM6_NEUCR	100
tr|Q7SF50|Q7SF50_NEUCR	tr|Q7SF50|Q7SF50_NEUCR	100
tr|Q7SFA6|Q7SFA6_NEUCR	tr|Q7SFA6|Q7SFA6_NEUCR	100
tr|Q7SFL6|Q7SFL6_NEUCR	tr|Q7SFL6|Q7SFL6_NEUCR	100
tr|Q7SFQ1|Q7SFQ1_NEUCR	tr|Q7SFQ1|Q7SFQ1_NEUCR	100
tr|Q7SFT8|Q7SFT8_NEUCR	tr|Q7SFT8|Q7SFT8_NEUCR	100
tr|Q7SG28|Q7SG28_NEUCR	tr|Q7SG28|Q7SG28_NEUCR	100
tr|Q7SG61|Q7SG61_NEUCR	tr|Q7SG61|Q7SG61_NEUCR	100
sp|Q7SGL3|NNRE_NEUCR	sp|Q7SGL3|NNRE_NEUCR	100
tr|Q7SGN9|Q7SGN9_NEUCR	tr|Q7SGN9|Q7SGN9_NEUCR	100
