C286__EHA02359_bin.2_gene_10_4	B2ULD5	68.8	253	1.19e-120	341
C286__EHA02359_bin.2_gene_10_5	B2UPD6	45.6	439	4.40e-120	377
C286__EHA02359_bin.2_gene_10_6	B2UPD6	39.6	979	2.16e-242	722
C286__EHA02359_bin.2_gene_10_8	B2UNG9	53.8	370	1.50e-126	365
C286__EHA02359_bin.2_gene_10_9	B2UNG8	48.2	369	3.09e-135	387
C286__EHA02359_bin.2_gene_10_10	B2UNG7	39.6	318	1.23e-75	231
C286__EHA02359_bin.2_gene_10_11	B2UMA5	70.2	315	1.38e-164	457
C286__EHA02359_bin.2_gene_10_12	B2UMA6	56.7	238	3.49e-100	288
C286__EHA02359_bin.2_gene_10_13	B2UMN4	48.1	262	5.01e-82	243
C286__EHA02359_bin.2_gene_10_14	B2UMN3	73.4	391	4.95e-211	581
C286__EHA02359_bin.2_gene_10_15	B2UMN2	63.4	161	1.31e-69	204
C286__EHA02359_bin.2_gene_10_16	B2UMI2	46.8	698	1.18e-214	615
C286__EHA02359_bin.2_gene_10_17	B2ULL1	61.3	186	3.05e-81	236
C286__EHA02359_bin.2_gene_10_21	B2UQW8	66.1	667	1.82e-310	855
C286__EHA02359_bin.2_gene_10_22	B2UQW7	74.5	165	3.37e-94	268
C286__EHA02359_bin.2_gene_10_23	B2ULX8	45.9	381	9.91e-115	339
C286__EHA02359_bin.2_gene_10_24	B2UNB9	57.2	697	1.02e-274	768
C286__EHA02359_bin.2_gene_10_25	B2UPX3	45.2	376	3.03e-110	325
C286__EHA02359_bin.2_gene_10_26	B2ULC3	55.0	151	2.67e-49	152
C286__EHA02359_bin.2_gene_10_27	B2ULC4	51.8	220	8.97e-69	207
C286__EHA02359_bin.2_gene_10_28	B2UR34	78.1	151	1.19e-87	251
C286__EHA02359_bin.2_gene_10_29	B2UL50	49.7	149	1.49e-42	146
C286__EHA02359_bin.2_gene_11_3	B2ULL9	69.8	546	6.07e-260	717
C286__EHA02359_bin.2_gene_11_4	B2ULL8	71.6	560	1.74e-299	818
C286__EHA02359_bin.2_gene_11_5	B2ULL7	63.9	147	1.64e-55	176
C286__EHA02359_bin.2_gene_12_2	B2UN99	65.9	451	2.63e-235	649
C286__EHA02359_bin.2_gene_12_3	B2UPF4	60.7	206	7.54e-87	252
C286__EHA02359_bin.2_gene_12_4	B2UPF5	58.7	196	1.08e-76	225
C286__EHA02359_bin.2_gene_12_5	B2UPF6	50.1	339	1.19e-110	323
C286__EHA02359_bin.2_gene_12_6	B2UP27	81.9	425	5.71e-266	723
C286__EHA02359_bin.2_gene_12_7	B2ULV4	57.1	161	1.33e-63	191
C286__EHA02359_bin.2_gene_12_9	B2UP04	29.9	251	4.68e-30	109
C286__EHA02359_bin.2_gene_12_10	B2UP03	74.4	234	5.78e-132	368
C286__EHA02359_bin.2_gene_12_11	B2UP02	74.9	510	2.30e-275	765
C286__EHA02359_bin.2_gene_13_2	B2UMB5	60.4	452	7.22e-187	525
C286__EHA02359_bin.2_gene_13_3	B2UPQ8	51.6	444	3.32e-160	461
C286__EHA02359_bin.2_gene_13_4	B2UPU0	47.0	355	1.68e-108	320
C286__EHA02359_bin.2_gene_13_5	B2UPS9	74.4	434	4.72e-226	626
C286__EHA02359_bin.2_gene_13_6	B2ULZ2	40.7	391	3.37e-90	280
C286__EHA02359_bin.2_gene_13_7	B2UM02	71.8	557	2.39e-267	747
C286__EHA02359_bin.2_gene_14_6	B2UMA4	61.3	349	1.06e-164	460
C286__EHA02359_bin.2_gene_15_4	B2UQS7	34.0	315	5.86e-29	117
C286__EHA02359_bin.2_gene_16_1	B2ULX7	58.0	50	3.59e-13	59.3
C286__EHA02359_bin.2_gene_16_2	B2UQV7	56.0	100	5.36e-38	120
C286__EHA02359_bin.2_gene_16_3	B2UMH7	38.8	304	2.69e-62	196
C286__EHA02359_bin.2_gene_16_4	B2UMX7	50.7	209	5.61e-73	219
C286__EHA02359_bin.2_gene_16_5	B2UR38	40.2	199	9.94e-49	154
C286__EHA02359_bin.2_gene_16_6	B2UR37	68.3	426	9.33e-205	570
C286__EHA02359_bin.2_gene_16_7	B2UQ91	68.2	349	4.72e-185	512
C286__EHA02359_bin.2_gene_16_8	B2UQ90	73.3	412	2.11e-236	647
C286__EHA02359_bin.2_gene_17_3	B2UMS5	51.7	315	6.10e-106	312
C286__EHA02359_bin.2_gene_18_1	B2URH5	86.2	29	1.57e-12	52.8
C286__EHA02359_bin.2_gene_18_2	B2UL40	54.9	277	3.95e-109	314
C286__EHA02359_bin.2_gene_18_3	B2UP65	43.0	86	3.77e-13	63.2
C286__EHA02359_bin.2_gene_18_4	B2ULU7	45.3	320	1.22e-73	226
C286__EHA02359_bin.2_gene_18_5	B2UMN1	80.9	1055	0.0	1737
C286__EHA02359_bin.2_gene_18_6	B2UL66	38.4	242	8.05e-40	137
C286__EHA02359_bin.2_gene_19_1	B2UQS6	45.5	112	5.32e-23	92.4
C286__EHA02359_bin.2_gene_20_1	B2UQC1	38.3	334	1.06e-71	223
C286__EHA02359_bin.2_gene_20_4	B2UKW6	70.9	196	2.35e-97	278
C286__EHA02359_bin.2_gene_20_5	B2UNI0	40.3	481	7.76e-118	360
C286__EHA02359_bin.2_gene_20_6	B2UM13	48.5	569	1.95e-191	546
C286__EHA02359_bin.2_gene_20_7	B2UQS1	64.7	238	2.82e-106	303
C286__EHA02359_bin.2_gene_20_8	B2UQS0	38.9	350	2.64e-80	248
C286__EHA02359_bin.2_gene_20_10	B2URB1	44.4	369	2.57e-106	314
C286__EHA02359_bin.2_gene_20_12	B2UKM6	50.9	165	7.15e-53	163
C286__EHA02359_bin.2_gene_21_2	B2UMW9	40.2	679	7.38e-170	501
C286__EHA02359_bin.2_gene_21_3	B2UMW7	35.3	952	7.76e-168	510
C286__EHA02359_bin.2_gene_21_4	B2UMW8	46.5	241	6.67e-68	207
C286__EHA02359_bin.2_gene_21_5	B2UQ37	51.0	157	1.55e-53	164
C286__EHA02359_bin.2_gene_21_6	B2UNH9	46.4	207	1.26e-58	182
C286__EHA02359_bin.2_gene_22_3	B2UQS7	36.7	150	1.46e-18	80.9
C286__EHA02359_bin.2_gene_23_1	B2URK5	84.9	139	1.98e-76	226
C286__EHA02359_bin.2_gene_23_2	B2ULV6	52.2	594	1.46e-221	624
C286__EHA02359_bin.2_gene_24_1	B2UR02	47.5	162	2.86e-44	148
C286__EHA02359_bin.2_gene_24_3	B2UQ62	38.1	695	3.39e-144	433
C286__EHA02359_bin.2_gene_24_4	B2UN25	67.9	417	9.38e-213	592
C286__EHA02359_bin.2_gene_24_5	B2URD7	54.1	665	5.01e-250	702
C286__EHA02359_bin.2_gene_24_6	B2ULC7	39.1	156	7.18e-31	105
C286__EHA02359_bin.2_gene_24_7	B2UP88	56.7	578	1.35e-221	624
C286__EHA02359_bin.2_gene_24_8	B2UPI1	71.2	111	1.60e-55	166
C286__EHA02359_bin.2_gene_24_9	B2UME1	80.0	305	1.11e-167	474
C286__EHA02359_bin.2_gene_25_1	B2UL61	77.6	58	1.15e-25	91.7
C286__EHA02359_bin.2_gene_25_2	B2UL65	42.4	250	3.54e-68	207
C286__EHA02359_bin.2_gene_25_3	B2UM22	55.5	389	6.78e-157	444
C286__EHA02359_bin.2_gene_25_4	B2UNL6	45.0	291	1.10e-90	268
C286__EHA02359_bin.2_gene_25_5	B2UNX3	41.9	136	6.44e-35	114
C286__EHA02359_bin.2_gene_25_6	B2UNX4	79.9	467	5.63e-267	729
C286__EHA02359_bin.2_gene_25_7	B2UNX5	51.2	293	1.64e-87	259
C286__EHA02359_bin.2_gene_25_8	B2UNX6	72.7	506	2.94e-263	723
C286__EHA02359_bin.2_gene_25_9	B2UNX7	36.9	130	5.66e-26	91.7
C286__EHA02359_bin.2_gene_25_11	B2UNX9	68.1	69	1.12e-23	82.0
C286__EHA02359_bin.2_gene_25_12	B2UNY0	51.6	256	1.69e-82	248
C286__EHA02359_bin.2_gene_25_13	B2ULN7	44.8	482	6.30e-125	369
C286__EHA02359_bin.2_gene_25_14	B2ULN8	58.7	484	5.83e-189	532
C286__EHA02359_bin.2_gene_25_15	B2ULN9	66.7	598	5.58e-293	806
C286__EHA02359_bin.2_gene_25_16	B2ULY3	67.6	105	1.87e-45	139
C286__EHA02359_bin.2_gene_25_17	B2ULY4	39.4	231	2.14e-46	149
C286__EHA02359_bin.2_gene_25_18	B2ULY5	67.5	117	6.45e-41	130
C286__EHA02359_bin.2_gene_26_1	B2URM3	28.9	650	1.65e-40	162
C286__EHA02359_bin.2_gene_26_2	B2UKX4	47.4	287	1.40e-91	271
C286__EHA02359_bin.2_gene_27_2	B2UQB4	55.6	363	4.58e-135	387
C286__EHA02359_bin.2_gene_29_1	B2UL50	56.3	615	5.34e-215	615
C286__EHA02359_bin.2_gene_29_3	B2UML5	60.2	133	7.14e-54	162
C286__EHA02359_bin.2_gene_29_4	B2UML6	70.4	304	6.10e-150	419
C286__EHA02359_bin.2_gene_29_5	B2UQ19	55.2	422	2.40e-153	438
C286__EHA02359_bin.2_gene_29_8	B2UKT9	65.1	581	7.04e-275	759
C286__EHA02359_bin.2_gene_29_10	B2UMG2	63.2	114	2.44e-52	157
C286__EHA02359_bin.2_gene_30_1	B2URP4	50.0	634	1.86e-217	622
C286__EHA02359_bin.2_gene_30_2	B2URP5	77.8	320	2.66e-177	489
C286__EHA02359_bin.2_gene_30_3	B2URP6	74.1	251	2.09e-139	389
C286__EHA02359_bin.2_gene_30_4	B2URP7	42.9	217	9.51e-48	153
C286__EHA02359_bin.2_gene_30_5	B2UR51	67.1	222	2.90e-110	313
C286__EHA02359_bin.2_gene_30_6	B2UR50	48.0	358	4.45e-108	321
C286__EHA02359_bin.2_gene_30_7	B2UQA2	84.1	252	6.46e-156	430
C286__EHA02359_bin.2_gene_30_8	B2UR66	76.6	329	4.11e-192	528
C286__EHA02359_bin.2_gene_30_9	B2UP63	59.3	167	2.21e-66	196
C286__EHA02359_bin.2_gene_30_10	B2UN43	49.7	185	1.99e-59	181
C286__EHA02359_bin.2_gene_30_11	B2UQG0	76.5	375	1.05e-217	609
C286__EHA02359_bin.2_gene_31_2	B2UR10	81.5	464	8.56e-291	789
C286__EHA02359_bin.2_gene_31_3	B2UR09	69.8	331	1.96e-167	468
C286__EHA02359_bin.2_gene_32_1	B2UN42	47.6	685	1.88e-211	605
C286__EHA02359_bin.2_gene_32_3	B2UM89	40.5	518	5.50e-123	370
C286__EHA02359_bin.2_gene_32_4	B2ULC6	73.5	321	6.33e-172	476
C286__EHA02359_bin.2_gene_32_5	B2UNU3	56.6	189	5.11e-67	201
C286__EHA02359_bin.2_gene_32_7	B2UQJ5	34.5	142	7.09e-21	79.3
C286__EHA02359_bin.2_gene_32_9	B2UNN5	54.7	971	0.0	993
C286__EHA02359_bin.2_gene_32_10	B2UNE3	68.7	425	3.83e-216	597
C286__EHA02359_bin.2_gene_32_12	B2ULU0	71.1	391	5.07e-204	564
C286__EHA02359_bin.2_gene_32_13	B2ULT9	49.4	312	4.46e-101	296
C286__EHA02359_bin.2_gene_32_15	B2UR18	42.2	393	1.76e-109	323
C286__EHA02359_bin.2_gene_32_16	B2URQ6	67.0	106	7.66e-50	150
C286__EHA02359_bin.2_gene_32_17	B2UKL9	74.5	188	2.50e-94	269
C286__EHA02359_bin.2_gene_32_18	B2UKM0	76.6	239	1.25e-125	352
C286__EHA02359_bin.2_gene_32_19	B2UNV0	43.9	237	4.06e-56	178
C286__EHA02359_bin.2_gene_33_1	B2UM06	68.9	241	1.21e-116	341
C286__EHA02359_bin.2_gene_33_5	B2UNA6	54.3	243	2.27e-94	290
C286__EHA02359_bin.2_gene_36_3	B2UQP9	47.3	55	3.06e-06	43.5
C286__EHA02359_bin.2_gene_36_4	B2UPZ1	67.2	454	3.01e-228	630
C286__EHA02359_bin.2_gene_36_5	B2UPD8	72.0	483	7.81e-173	494
C286__EHA02359_bin.2_gene_36_6	B2UPD7	50.3	173	1.53e-49	155
C286__EHA02359_bin.2_gene_36_7	B2URI8	40.8	348	3.29e-85	257
C286__EHA02359_bin.2_gene_36_8	B2URI9	59.6	344	3.24e-143	405
C286__EHA02359_bin.2_gene_36_10	B2UL59	65.4	26	7.70e-10	46.6
C286__EHA02359_bin.2_gene_37_1	B2UNT5	60.1	439	4.47e-194	543
C286__EHA02359_bin.2_gene_38_1	B2UNR0	53.1	162	1.22e-58	178
C286__EHA02359_bin.2_gene_38_3	B2UR84	31.6	231	3.18e-19	85.5
C286__EHA02359_bin.2_gene_40_3	B2UR84	36.0	303	2.74e-36	144
C286__EHA02359_bin.2_gene_41_2	B2ULV6	69.1	165	2.74e-73	227
C286__EHA02359_bin.2_gene_42_3	B2UP82	28.6	462	6.70e-57	192
C286__EHA02359_bin.2_gene_43_1	B2UP77	80.3	66	1.80e-34	109
C286__EHA02359_bin.2_gene_43_2	B2UQR5	48.3	331	5.97e-96	293
C286__EHA02359_bin.2_gene_43_3	B2ULR7	65.1	519	3.42e-244	677
C286__EHA02359_bin.2_gene_43_4	B2UPW6	53.4	232	5.30e-81	242
C286__EHA02359_bin.2_gene_44_1	B2UPP9	78.4	283	3.91e-178	489
C286__EHA02359_bin.2_gene_44_2	B2UNH0	53.4	290	2.89e-98	288
C286__EHA02359_bin.2_gene_44_3	B2UPG6	48.4	93	4.15e-20	74.7
C286__EHA02359_bin.2_gene_44_4	B2UNU8	59.1	628	4.55e-274	766
C286__EHA02359_bin.2_gene_45_2	B2UNW1	35.6	435	2.15e-96	293
C286__EHA02359_bin.2_gene_45_3	B2UNW0	40.1	302	1.40e-75	231
C286__EHA02359_bin.2_gene_45_4	B2UQP5	61.3	380	7.72e-180	501
C286__EHA02359_bin.2_gene_45_6	B2UKX3	49.2	836	2.09e-260	742
C286__EHA02359_bin.2_gene_46_4	B2UQK1	67.2	918	0.0	1258
C286__EHA02359_bin.2_gene_46_5	B2UMG9	32.1	277	1.49e-44	150
C286__EHA02359_bin.2_gene_46_6	B2UPR9	57.8	365	4.59e-149	422
C286__EHA02359_bin.2_gene_46_8	B2UPZ7	44.8	382	1.83e-108	321
C286__EHA02359_bin.2_gene_46_11	B2UQJ4	57.5	499	2.60e-200	563
C286__EHA02359_bin.2_gene_46_12	B2UR52	76.9	554	3.71e-318	866
C286__EHA02359_bin.2_gene_46_13	B2UKZ7	66.6	410	4.32e-197	548
C286__EHA02359_bin.2_gene_46_14	B2UM21	45.6	327	2.79e-101	299
C286__EHA02359_bin.2_gene_46_15	B2UQ63	48.9	317	7.17e-105	307
C286__EHA02359_bin.2_gene_46_17	B2UR05	53.0	485	7.40e-176	500
C286__EHA02359_bin.2_gene_46_18	B2UKY9	55.2	203	8.45e-76	224
C286__EHA02359_bin.2_gene_46_19	B2UMM0	57.8	315	7.13e-125	357
C286__EHA02359_bin.2_gene_46_20	B2UML9	70.5	88	4.79e-38	119
C286__EHA02359_bin.2_gene_46_21	B2UML8	57.5	584	2.17e-234	656
C286__EHA02359_bin.2_gene_46_22	B2UNE5	55.7	253	3.07e-82	256
C286__EHA02359_bin.2_gene_47_2	B2UR20	71.9	520	8.71e-277	759
C286__EHA02359_bin.2_gene_47_3	B2UR19	61.3	261	5.80e-114	329
C286__EHA02359_bin.2_gene_47_4	B2UMJ0	53.6	224	3.48e-83	244
C286__EHA02359_bin.2_gene_47_5	B2UMI9	34.3	399	1.17e-54	188
C286__EHA02359_bin.2_gene_47_6	B2URH1	52.9	227	1.05e-78	233
C286__EHA02359_bin.2_gene_47_7	B2ULH5	36.5	587	7.51e-119	362
C286__EHA02359_bin.2_gene_47_8	B2UQT9	78.9	535	8.36e-311	845
C286__EHA02359_bin.2_gene_47_9	B2UNC5	48.8	205	1.37e-74	221
C286__EHA02359_bin.2_gene_47_10	B2UNC7	54.2	249	3.79e-90	265
C286__EHA02359_bin.2_gene_47_11	B2UMU4	96.0	126	4.85e-86	243
C286__EHA02359_bin.2_gene_47_12	B2UMU3	86.0	157	1.31e-97	275
C286__EHA02359_bin.2_gene_47_13	B2UMU2	80.8	717	0.0	1166
C286__EHA02359_bin.2_gene_47_14	B2UMU1	90.2	102	8.96e-63	182
C286__EHA02359_bin.2_gene_47_15	B2UMU0	69.2	201	3.95e-98	280
C286__EHA02359_bin.2_gene_47_16	B2UMT9	80.3	203	1.38e-105	298
C286__EHA02359_bin.2_gene_47_17	B2UMT8	79.8	94	1.82e-47	143
C286__EHA02359_bin.2_gene_47_18	B2UMT7	83.8	278	4.38e-172	473
C286__EHA02359_bin.2_gene_47_19	B2UMT6	88.8	89	1.81e-56	165
C286__EHA02359_bin.2_gene_47_20	B2UMT5	55.4	233	1.27e-85	251
C286__EHA02359_bin.2_gene_47_21	B2UMT4	72.7	110	2.04e-52	157
C286__EHA02359_bin.2_gene_47_22	B2UMT3	78.3	221	6.95e-124	347
C286__EHA02359_bin.2_gene_47_23	B2UMT2	88.2	136	8.95e-88	248
C286__EHA02359_bin.2_gene_47_24	B2UMT1	76.7	60	7.99e-25	84.3
C286__EHA02359_bin.2_gene_47_25	B2UMT0	84.7	85	2.97e-44	134
C286__EHA02359_bin.2_gene_47_26	B2UMS9	91.7	121	1.12e-74	214
C286__EHA02359_bin.2_gene_47_27	B2UQM2	77.3	75	6.67e-38	118
C286__EHA02359_bin.2_gene_47_28	B2UQM3	82.7	191	3.58e-114	319
C286__EHA02359_bin.2_gene_47_29	B2UQM4	80.5	133	6.62e-75	215
C286__EHA02359_bin.2_gene_47_30	B2UQM5	68.2	179	1.95e-82	238
C286__EHA02359_bin.2_gene_47_31	B2UQM6	75.0	120	1.74e-57	170
C286__EHA02359_bin.2_gene_47_32	B2UQM7	82.6	161	1.34e-91	262
C286__EHA02359_bin.2_gene_47_33	B2UQM8	77.6	152	4.31e-80	230
C286__EHA02359_bin.2_gene_47_34	B2UQN0	64.7	499	1.67e-215	601
C286__EHA02359_bin.2_gene_47_35	B2UQN1	53.7	216	7.77e-78	229
C286__EHA02359_bin.2_gene_47_36	B2UQN2	64.7	266	2.35e-123	348
C286__EHA02359_bin.2_gene_47_37	B2URH7	56.5	494	1.92e-187	528
C286__EHA02359_bin.2_gene_47_38	B2UQR4	60.3	141	3.30e-50	160
C286__EHA02359_bin.2_gene_47_39	B2ULX6	57.2	299	1.37e-119	344
C286__EHA02359_bin.2_gene_47_40	B2ULX5	47.1	314	8.55e-94	283
C286__EHA02359_bin.2_gene_47_42	B2UL96	66.4	301	3.14e-143	402
C286__EHA02359_bin.2_gene_48_2	B2UP48	54.7	318	6.45e-118	338
C286__EHA02359_bin.2_gene_48_3	B2UP49	43.3	1180	1.17e-283	823
C286__EHA02359_bin.2_gene_48_4	B2UQ23	75.4	342	6.64e-185	511
C286__EHA02359_bin.2_gene_48_5	B2UMZ9	64.4	326	1.01e-139	402
C286__EHA02359_bin.2_gene_49_2	B2UN92	51.9	347	1.24e-114	334
C286__EHA02359_bin.2_gene_49_3	B2UQB6	44.2	335	5.79e-93	277
C286__EHA02359_bin.2_gene_49_4	B2UL48	45.8	238	2.18e-74	222
C286__EHA02359_bin.2_gene_49_5	B2UN28	63.5	394	1.67e-184	514
C286__EHA02359_bin.2_gene_49_6	B2UM27	62.8	145	2.51e-64	195
C286__EHA02359_bin.2_gene_50_2	B2URH9	48.9	137	7.12e-31	105
C286__EHA02359_bin.2_gene_50_3	B2URH8	54.3	221	6.19e-81	241
C286__EHA02359_bin.2_gene_50_4	B2ULM3	53.5	520	4.67e-190	539
C286__EHA02359_bin.2_gene_50_5	B2UKU4	42.4	363	2.81e-75	234
C286__EHA02359_bin.2_gene_51_3	B2UKU7	79.1	592	0.0	946
C286__EHA02359_bin.2_gene_51_4	B2UKU8	63.4	306	4.44e-132	379
C286__EHA02359_bin.2_gene_52_1	B2UMX6	50.2	263	1.15e-75	241
C286__EHA02359_bin.2_gene_52_3	B2ULL3	64.1	142	4.12e-61	182
C286__EHA02359_bin.2_gene_52_4	B2ULL7	24.7	425	1.63e-43	154
C286__EHA02359_bin.2_gene_52_5	B2ULL9	38.1	504	2.04e-106	326
C286__EHA02359_bin.2_gene_52_6	B2URP9	39.7	141	1.57e-28	99.4
C286__EHA02359_bin.2_gene_52_7	B2URP8	51.7	344	8.37e-118	340
C286__EHA02359_bin.2_gene_52_9	B2UM84	71.5	912	0.0	1371
C286__EHA02359_bin.2_gene_52_10	B2ULH3	57.7	381	8.76e-152	430
C286__EHA02359_bin.2_gene_53_2	B2UMD8	67.9	221	2.53e-111	316
C286__EHA02359_bin.2_gene_53_3	B2UMD9	73.6	326	8.53e-175	485
C286__EHA02359_bin.2_gene_53_5	B2URG7	51.0	96	2.20e-30	100
C286__EHA02359_bin.2_gene_53_6	B2URG8	46.3	739	2.49e-190	553
C286__EHA02359_bin.2_gene_53_7	B2UQE6	29.0	552	1.22e-52	190
C286__EHA02359_bin.2_gene_54_1	B2UMZ7	46.1	469	1.16e-129	385
C286__EHA02359_bin.2_gene_54_2	B2UNL8	35.6	554	7.97e-99	309
C286__EHA02359_bin.2_gene_54_6	B2UPJ3	34.7	259	1.41e-40	142
C286__EHA02359_bin.2_gene_54_7	B2UNE7	73.2	555	0.0	879
C286__EHA02359_bin.2_gene_54_8	B2UR16	38.2	553	5.67e-118	359
C286__EHA02359_bin.2_gene_55_1	B2UQB0	62.0	581	1.14e-267	742
C286__EHA02359_bin.2_gene_55_2	B2ULD0	47.8	159	8.10e-49	153
C286__EHA02359_bin.2_gene_55_3	B2ULC9	53.0	253	6.83e-100	289
C286__EHA02359_bin.2_gene_55_4	B2UQZ0	60.7	366	2.62e-148	420
C286__EHA02359_bin.2_gene_55_5	B2UQZ1	61.9	449	4.47e-180	506
C286__EHA02359_bin.2_gene_55_6	B2UQZ2	87.8	197	1.30e-126	353
C286__EHA02359_bin.2_gene_55_7	B2UQZ3	40.0	433	3.83e-99	301
C286__EHA02359_bin.2_gene_55_8	B2UKX6	51.7	267	4.60e-102	295
C286__EHA02359_bin.2_gene_55_9	B2UQB1	43.2	347	3.55e-90	271
C286__EHA02359_bin.2_gene_55_10	B2UNK9	61.6	385	9.59e-171	478
C286__EHA02359_bin.2_gene_55_11	B2UP40	33.6	387	5.33e-64	207
C286__EHA02359_bin.2_gene_55_12	B2UNU2	55.3	403	4.25e-141	405
C286__EHA02359_bin.2_gene_55_13	B2UPL0	32.3	310	1.03e-40	146
C286__EHA02359_bin.2_gene_55_14	B2UNZ9	42.4	616	3.52e-169	492
C286__EHA02359_bin.2_gene_55_15	B2UPK7	45.0	200	7.25e-58	179
C286__EHA02359_bin.2_gene_55_17	B2UPJ0	71.0	328	2.07e-164	458
